amfi_code,date_key,nav_date,nav,daily_return,is_observed_nav
102885,2023-04-28,2023-04-28,105.2373,-0.01758111885108926,1
102885,2023-04-29,2023-04-29,105.2373,0.0,0
102885,2023-04-30,2023-04-30,105.2373,0.0,0
102885,2023-05-01,2023-05-01,104.3908,-0.008043725941277557,1
102885,2023-05-02,2023-05-02,104.0542,-0.0032244220755086594,1
102885,2023-05-03,2023-05-03,104.413,0.003448202955767199,1
102885,2023-05-04,2023-05-04,105.2132,0.007663796653673449,1
102885,2023-05-05,2023-05-05,105.339,0.001195667463778305,1
102885,2023-05-06,2023-05-06,105.339,0.0,0
102885,2023-05-07,2023-05-07,105.339,0.0,0
102885,2023-05-08,2023-05-08,105.8835,0.005169025716970976,1
102885,2023-05-09,2023-05-09,105.7989,-0.0007989913442604246,1
102885,2023-05-10,2023-05-10,106.2049,0.0038374690096021347,1
102885,2023-05-11,2023-05-11,106.5664,0.003403797753211091,1
102885,2023-05-12,2023-05-12,106.1779,-0.003645614377514983,1
102885,2023-05-13,2023-05-13,106.1779,0.0,0
102885,2023-05-14,2023-05-14,106.1779,0.0,0
102885,2023-05-15,2023-05-15,105.9239,-0.0023922115619162687,1
102885,2023-05-16,2023-05-16,106.5007,0.005445418833709859,1
102885,2023-05-17,2023-05-17,108.1487,0.015474076696209593,1
102885,2023-05-18,2023-05-18,109.2792,0.010453200084698189,1
102885,2023-05-19,2023-05-19,108.3292,-0.008693328648086807,1
102885,2023-05-20,2023-05-20,108.3292,0.0,0
102885,2023-05-21,2023-05-21,108.3292,0.0,0
102885,2023-05-22,2023-05-22,107.3907,-0.008663407465392625,1
102885,2023-05-23,2023-05-23,106.9758,-0.0038634630373020062,1
102885,2023-05-24,2023-05-24,107.1178,0.001327403020122242,1
102885,2023-05-25,2023-05-25,107.2154,0.0009111464201094766,1
102885,2023-05-26,2023-05-26,108.3658,0.010729801875476674,1
102885,2023-05-27,2023-05-27,108.3658,0.0,0
102885,2023-05-28,2023-05-28,108.3658,0.0,0
102885,2023-05-29,2023-05-29,109.5778,0.01118434044689387,1
102885,2023-05-30,2023-05-30,109.6394,0.0005621576633223491,1
102885,2023-05-31,2023-05-31,109.4916,-0.0013480555347802348,1
102885,2023-06-01,2023-06-01,110.0127,0.004759269204212879,1
102885,2023-06-02,2023-06-02,111.032,0.009265293916066009,1
102885,2023-06-03,2023-06-03,111.032,0.0,0
102885,2023-06-04,2023-06-04,111.032,0.0,0
102885,2023-06-05,2023-06-05,111.593,0.005052597449384022,1
102885,2023-06-06,2023-06-06,111.2567,-0.0030136298871793477,1
102885,2023-06-07,2023-06-07,110.7574,-0.004487819609965027,1
102885,2023-06-08,2023-06-08,109.8112,-0.008542995772742978,1
102885,2023-06-09,2023-06-09,110.0421,0.0021026999067490504,1
102885,2023-06-10,2023-06-10,110.0421,0.0,0
102885,2023-06-11,2023-06-11,110.0421,0.0,0
102885,2023-06-12,2023-06-12,110.6622,0.005635116014688801,1
102885,2023-06-13,2023-06-13,111.3876,0.006555083849769883,1
102885,2023-06-14,2023-06-14,112.5012,0.009997522165842376,1
102885,2023-06-15,2023-06-15,113.932,0.01271808656263218,1
102885,2023-06-16,2023-06-16,112.7145,-0.010686198785240353,1
102885,2023-06-17,2023-06-17,112.7145,0.0,0
102885,2023-06-18,2023-06-18,112.7145,0.0,0
102885,2023-06-19,2023-06-19,113.1471,0.0038380155170807395,1
102885,2023-06-20,2023-06-20,113.6134,0.004121183839444376,1
102885,2023-06-21,2023-06-21,113.6032,-8.977814236699189e-05,1
102885,2023-06-22,2023-06-22,112.8934,-0.006248063434832862,1
102885,2023-06-23,2023-06-23,114.2959,0.012423224032583002,1
102885,2023-06-24,2023-06-24,114.2959,0.0,0
102885,2023-06-25,2023-06-25,114.2959,0.0,0
102885,2023-06-26,2023-06-26,113.805,-0.004294992208819348,1
102885,2023-06-27,2023-06-27,111.8375,-0.017288344097359576,1
102885,2023-06-28,2023-06-28,111.9136,0.000680451548004779,1
102885,2023-06-29,2023-06-29,111.7534,-0.0014314614130901404,1
102885,2023-06-30,2023-06-30,113.5251,0.015853656354079648,1
102885,2023-07-01,2023-07-01,113.5251,0.0,0
102885,2023-07-02,2023-07-02,113.5251,0.0,0
102885,2023-07-03,2023-07-03,114.0401,0.0045364417208177965,1
102885,2023-07-04,2023-07-04,113.8141,-0.001981759047913867,1
102885,2023-07-05,2023-07-05,113.6894,-0.0010956463215013867,1
102885,2023-07-06,2023-07-06,113.5541,-0.0011900845637323743,1
102885,2023-07-07,2023-07-07,115.6943,0.0188474040127129,1
102885,2023-07-08,2023-07-08,115.6943,0.0,0
102885,2023-07-09,2023-07-09,115.6943,0.0,0
102885,2023-07-10,2023-07-10,116.3961,0.006065985964736509,1
102885,2023-07-11,2023-07-11,115.1219,-0.010947102179540424,1
102885,2023-07-12,2023-07-12,114.951,-0.0014845133723471182,1
102885,2023-07-13,2023-07-13,114.988,0.00032187627771840255,1
102885,2023-07-14,2023-07-14,114.0086,-0.008517410512401291,1
102885,2023-07-15,2023-07-15,114.0086,0.0,0
102885,2023-07-16,2023-07-16,114.0086,0.0,0
102885,2023-07-17,2023-07-17,112.414,-0.013986664163931462,1
102885,2023-07-18,2023-07-18,113.0219,0.005407689433700513,1
102885,2023-07-19,2023-07-19,112.3375,-0.006055463587145482,1
102885,2023-07-20,2023-07-20,113.5508,0.010800489596083152,1
102885,2023-07-21,2023-07-21,113.617,0.000582998974908211,1
102885,2023-07-22,2023-07-22,113.617,0.0,0
102885,2023-07-23,2023-07-23,113.617,0.0,0
102885,2023-07-24,2023-07-24,113.235,-0.0033621729142646606,1
102885,2023-07-25,2023-07-25,111.0733,-0.019090387247759022,1
102885,2023-07-26,2023-07-26,112.2486,0.010581300816667749,1
102885,2023-07-27,2023-07-27,112.5768,0.002923867201907182,1
102885,2023-07-28,2023-07-28,112.2222,-0.0031498497026030137,1
102885,2023-07-29,2023-07-29,112.2222,0.0,0
102885,2023-07-30,2023-07-30,112.2222,0.0,0
102885,2023-07-31,2023-07-31,111.4645,-0.006751783515204668,1
102885,2023-08-01,2023-08-01,112.992,0.013703914699298991,1
102885,2023-08-02,2023-08-02,112.0694,-0.00816517983574061,1
102885,2023-08-03,2023-08-03,111.7892,-0.0025002364606218075,1
102885,2023-08-04,2023-08-04,112.3699,0.005194598404854922,1
102885,2023-08-05,2023-08-05,112.3699,0.0,0
102885,2023-08-06,2023-08-06,112.3699,0.0,0
102885,2023-08-07,2023-08-07,113.7716,0.012473981021608127,1
102885,2023-08-08,2023-08-08,113.6289,-0.0012542673215459876,1
102885,2023-08-09,2023-08-09,113.0054,-0.005487160396694946,1
102885,2023-08-10,2023-08-10,112.9649,-0.0003583899530464896,1
102885,2023-08-11,2023-08-11,113.8635,0.007954683268873719,1
102885,2023-08-12,2023-08-12,113.8635,0.0,0
102885,2023-08-13,2023-08-13,113.8635,0.0,0
102885,2023-08-14,2023-08-14,114.9808,0.009812626522107681,1
102885,2023-08-15,2023-08-15,113.7519,-0.010687871366349855,1
102885,2023-08-16,2023-08-16,113.9177,0.001457558071557452,1
102885,2023-08-17,2023-08-17,112.6456,-0.011166833600046333,1
102885,2023-08-18,2023-08-18,113.5228,0.007787254894998208,1
102885,2023-08-19,2023-08-19,113.5228,0.0,0
102885,2023-08-20,2023-08-20,113.5228,0.0,0
102885,2023-08-21,2023-08-21,113.975,0.003983340791453349,1
102885,2023-08-22,2023-08-22,113.1768,-0.00700329019521817,1
102885,2023-08-23,2023-08-23,114.6668,0.01316524234648786,1
102885,2023-08-24,2023-08-24,115.0411,0.0032642403904181716,1
102885,2023-08-25,2023-08-25,115.3129,0.002362633876066944,1
102885,2023-08-26,2023-08-26,115.3129,0.0,0
102885,2023-08-27,2023-08-27,115.3129,0.0,0
102885,2023-08-28,2023-08-28,115.2033,-0.0009504574076274475,1
102885,2023-08-29,2023-08-29,115.2552,0.00045050792815826135,1
102885,2023-08-30,2023-08-30,114.955,-0.0026046547140606835,1
102885,2023-08-31,2023-08-31,114.3183,-0.005538689052237866,1
102885,2023-09-01,2023-09-01,115.5344,0.010637841885332566,1
102885,2023-09-02,2023-09-02,115.5344,0.0,0
102885,2023-09-03,2023-09-03,115.5344,0.0,0
102885,2023-09-04,2023-09-04,115.1285,-0.0035132393468958467,1
102885,2023-09-05,2023-09-05,114.6924,-0.0037879413003730766,1
102885,2023-09-06,2023-09-06,114.6301,-0.0005431920510863275,1
102885,2023-09-07,2023-09-07,116.035,0.012255943247017953,1
102885,2023-09-08,2023-09-08,117.1753,0.009827207308139796,1
102885,2023-09-09,2023-09-09,117.1753,0.0,0
102885,2023-09-10,2023-09-10,117.1753,0.0,0
102885,2023-09-11,2023-09-11,116.8573,-0.0027138825332642114,1
102885,2023-09-12,2023-09-12,118.0982,0.010618934375516309,1
102885,2023-09-13,2023-09-13,118.2638,0.001402222895861227,1
102885,2023-09-14,2023-09-14,117.5103,-0.006371349474649013,1
102885,2023-09-15,2023-09-15,117.1134,-0.0033775762635275264,1
102885,2023-09-16,2023-09-16,117.1134,0.0,0
102885,2023-09-17,2023-09-17,117.1134,0.0,0
102885,2023-09-18,2023-09-18,118.499,0.011831267813930735,1
102885,2023-09-19,2023-09-19,120.5998,0.017728419649110982,1
102885,2023-09-20,2023-09-20,120.9785,0.003140137877508886,1
102885,2023-09-21,2023-09-21,120.4806,-0.0041156073186557895,1
102885,2023-09-22,2023-09-22,120.4195,-0.0005071355886341333,1
102885,2023-09-23,2023-09-23,120.4195,0.0,0
102885,2023-09-24,2023-09-24,120.4195,0.0,0
102885,2023-09-25,2023-09-25,119.7317,-0.005711699517104707,1
102885,2023-09-26,2023-09-26,119.19,-0.00452428220763601,1
102885,2023-09-27,2023-09-27,118.5552,-0.005325950163604265,1
102885,2023-09-28,2023-09-28,118.5394,-0.00013327125254736227,1
102885,2023-09-29,2023-09-29,118.7178,0.0015049848404833366,1
102885,2023-09-30,2023-09-30,118.7178,0.0,0
102885,2023-10-01,2023-10-01,118.7178,0.0,0
102885,2023-10-02,2023-10-02,118.635,-0.000697452277585886,1
102885,2023-10-03,2023-10-03,118.4813,-0.0012955704471698803,1
102885,2023-10-04,2023-10-04,119.283,0.006766468632602773,1
102885,2023-10-05,2023-10-05,119.1208,-0.0013597914204035444,1
102885,2023-10-06,2023-10-06,119.0213,-0.0008352865326627379,1
102885,2023-10-07,2023-10-07,119.0213,0.0,0
102885,2023-10-08,2023-10-08,119.0213,0.0,0
102885,2023-10-09,2023-10-09,118.9106,-0.000930085623329524,1
102885,2023-10-10,2023-10-10,120.4852,0.013241880875212164,1
102885,2023-10-11,2023-10-11,120.0634,-0.0035008449170520484,1
102885,2023-10-12,2023-10-12,120.7134,0.005413806372299934,1
102885,2023-10-13,2023-10-13,120.0377,-0.005597555863723458,1
102885,2023-10-14,2023-10-14,120.0377,0.0,0
102885,2023-10-15,2023-10-15,120.0377,0.0,0
102885,2023-10-16,2023-10-16,120.4443,0.0033872691662701904,1
102885,2023-10-17,2023-10-17,121.0467,0.005001482012847447,1
102885,2023-10-18,2023-10-18,122.1894,0.00944015821992683,1
102885,2023-10-19,2023-10-19,121.8683,-0.00262788752543186,1
102885,2023-10-20,2023-10-20,120.8239,-0.00856990702258098,1
102885,2023-10-21,2023-10-21,120.8239,0.0,0
102885,2023-10-22,2023-10-22,120.8239,0.0,0
102885,2023-10-23,2023-10-23,120.1126,-0.005887080287923174,1
102885,2023-10-24,2023-10-24,121.1276,0.008450404037544823,1
102885,2023-10-25,2023-10-25,123.2739,0.017719330689289547,1
102885,2023-10-26,2023-10-26,124.1832,0.007376257261269448,1
102885,2023-10-27,2023-10-27,122.9697,-0.00977185319753393,1
102885,2023-10-28,2023-10-28,122.9697,0.0,0
102885,2023-10-29,2023-10-29,122.9697,0.0,0
102885,2023-10-30,2023-10-30,123.8425,0.00709768341306849,1
102885,2023-10-31,2023-10-31,122.9524,-0.0071873549064336295,1
102885,2023-11-01,2023-11-01,122.6646,-0.0023407432469801925,1
102885,2023-11-02,2023-11-02,122.9162,0.00205112151346043,1
102885,2023-11-03,2023-11-03,123.3381,0.003432419811220999,1
102885,2023-11-04,2023-11-04,123.3381,0.0,0
102885,2023-11-05,2023-11-05,123.3381,0.0,0
102885,2023-11-06,2023-11-06,123.4679,0.0010523917589131404,1
102885,2023-11-07,2023-11-07,122.925,-0.004397094305483518,1
102885,2023-11-08,2023-11-08,124.0606,0.009238153345535904,1
102885,2023-11-09,2023-11-09,123.5895,-0.0037973377526788754,1
102885,2023-11-10,2023-11-10,124.9302,0.010848008932797581,1
102885,2023-11-11,2023-11-11,124.9302,0.0,0
102885,2023-11-12,2023-11-12,124.9302,0.0,0
102885,2023-11-13,2023-11-13,123.6109,-0.010560296869772112,1
102885,2023-11-14,2023-11-14,123.8932,0.00228377918128575,1
102885,2023-11-15,2023-11-15,122.7187,-0.009479939173417051,1
102885,2023-11-16,2023-11-16,121.9462,-0.006294884153759672,1
102885,2023-11-17,2023-11-17,121.4976,-0.0036786714141153753,1
102885,2023-11-18,2023-11-18,121.4976,0.0,0
102885,2023-11-19,2023-11-19,121.4976,0.0,0
102885,2023-11-20,2023-11-20,123.0835,0.013052932732827704,1
102885,2023-11-21,2023-11-21,124.4732,0.011290709152729672,1
102885,2023-11-22,2023-11-22,125.4323,0.007705273102964982,1
102885,2023-11-23,2023-11-23,125.5312,0.0007884731444771642,1
102885,2023-11-24,2023-11-24,125.7895,0.0020576557859719458,1
102885,2023-11-25,2023-11-25,125.7895,0.0,0
102885,2023-11-26,2023-11-26,125.7895,0.0,0
102885,2023-11-27,2023-11-27,127.1665,0.010946859634548112,1
102885,2023-11-28,2023-11-28,127.965,0.0062791694353465655,1
102885,2023-11-29,2023-11-29,128.0499,0.0006634626655726006,1
102885,2023-11-30,2023-11-30,129.6853,0.012771583577964485,1
102885,2023-12-01,2023-12-01,130.6206,0.00721207415181202,1
102885,2023-12-02,2023-12-02,130.6206,0.0,0
102885,2023-12-03,2023-12-03,130.6206,0.0,0
102885,2023-12-04,2023-12-04,130.9477,0.0025041991845085043,1
102885,2023-12-05,2023-12-05,130.5237,-0.0032379339232381232,1
102885,2023-12-06,2023-12-06,130.005,-0.003973990930382754,1
102885,2023-12-07,2023-12-07,129.7145,-0.0022345294411754146,1
102885,2023-12-08,2023-12-08,130.268,0.00426706343546801,1
102885,2023-12-09,2023-12-09,130.268,0.0,0
102885,2023-12-10,2023-12-10,130.268,0.0,0
102885,2023-12-11,2023-12-11,131.2304,0.00738784659317715,1
102885,2023-12-12,2023-12-12,129.7543,-0.011248155915092872,1
102885,2023-12-13,2023-12-13,127.7682,-0.015306621822937738,1
102885,2023-12-14,2023-12-14,126.8419,-0.007249847771198081,1
102885,2023-12-15,2023-12-15,126.4844,-0.0028184692912989195,1
102885,2023-12-16,2023-12-16,126.4844,0.0,0
102885,2023-12-17,2023-12-17,126.4844,0.0,0
102885,2023-12-18,2023-12-18,127.7951,0.010362542732542668,1
102885,2023-12-19,2023-12-19,127.5678,-0.0017786284450655998,1
102885,2023-12-20,2023-12-20,127.9002,0.0026056732184767117,1
102885,2023-12-21,2023-12-21,128.4049,0.003946045432297929,1
102885,2023-12-22,2023-12-22,127.3988,-0.007835370768561,1
102885,2023-12-23,2023-12-23,127.3988,0.0,0
102885,2023-12-24,2023-12-24,127.3988,0.0,0
102885,2023-12-25,2023-12-25,128.9975,0.012548783818999931,1
102885,2023-12-26,2023-12-26,128.3633,-0.004916374348340025,1
102885,2023-12-27,2023-12-27,130.0806,0.013378434490231905,1
102885,2023-12-28,2023-12-28,130.0133,-0.0005173715373393284,1
102885,2023-12-29,2023-12-29,129.7214,-0.002245154918765979,1
102885,2023-12-30,2023-12-30,129.7214,0.0,0
102885,2023-12-31,2023-12-31,129.7214,0.0,0
102885,2024-01-01,2024-01-01,128.613,-0.00854446529254227,1
102885,2024-01-02,2024-01-02,128.8875,0.0021343099064634607,1
102885,2024-01-03,2024-01-03,131.3568,0.019158568519057395,1
102885,2024-01-04,2024-01-04,131.8705,0.003910722551097479,1
102885,2024-01-05,2024-01-05,132.231,0.0027337425732063547,1
102885,2024-01-06,2024-01-06,132.231,0.0,0
102885,2024-01-07,2024-01-07,132.231,0.0,0
102885,2024-01-08,2024-01-08,131.579,-0.004930765100467971,1
102885,2024-01-09,2024-01-09,132.2867,0.005378517848592779,1
102885,2024-01-10,2024-01-10,132.5259,0.0018081938698297773,1
102885,2024-01-11,2024-01-11,132.526,7.545694842292505e-07,1
102885,2024-01-12,2024-01-12,133.1328,0.004578724174878923,1
102885,2024-01-13,2024-01-13,133.1328,0.0,0
102885,2024-01-14,2024-01-14,133.1328,0.0,0
102885,2024-01-15,2024-01-15,131.2354,-0.014251934910104791,1
102885,2024-01-16,2024-01-16,131.1951,-0.00030708177823968175,1
102885,2024-01-17,2024-01-17,129.9823,-0.00924424768912857,1
102885,2024-01-18,2024-01-18,130.0802,0.000753179471358667,1
102885,2024-01-19,2024-01-19,129.3777,-0.005400514451853411,1
102885,2024-01-20,2024-01-20,129.3777,0.0,0
102885,2024-01-21,2024-01-21,129.3777,0.0,0
102885,2024-01-22,2024-01-22,128.7511,-0.004843183949011287,1
102885,2024-01-23,2024-01-23,127.4185,-0.010350202833218636,1
102885,2024-01-24,2024-01-24,128.6544,0.009699533427249607,1
102885,2024-01-25,2024-01-25,128.0083,-0.005021981370244788,1
102885,2024-01-26,2024-01-26,127.4213,-0.004585640149896486,1
102885,2024-01-27,2024-01-27,127.4213,0.0,0
102885,2024-01-28,2024-01-28,127.4213,0.0,0
102885,2024-01-29,2024-01-29,129.0951,0.013135951367628573,1
102885,2024-01-30,2024-01-30,129.7639,0.005180676880842228,1
102885,2024-01-31,2024-01-31,127.6855,-0.016016781246556255,1
102885,2024-02-01,2024-02-01,129.209,0.011931660212005202,1
102885,2024-02-02,2024-02-02,131.032,0.014108924300938908,1
102885,2024-02-03,2024-02-03,131.032,0.0,0
102885,2024-02-04,2024-02-04,131.032,0.0,0
102885,2024-02-05,2024-02-05,132.7791,0.013333384211490218,1
102885,2024-02-06,2024-02-06,133.5765,0.006005463209194817,1
102885,2024-02-07,2024-02-07,132.4451,-0.008470052741313183,1
102885,2024-02-08,2024-02-08,132.4601,0.0001132544729856022,1
102885,2024-02-09,2024-02-09,130.9657,-0.01128188790435769,1
102885,2024-02-10,2024-02-10,130.9657,0.0,0
102885,2024-02-11,2024-02-11,130.9657,0.0,0
102885,2024-02-12,2024-02-12,130.1073,-0.006554387904619263,1
102885,2024-02-13,2024-02-13,128.9955,-0.008545254570650695,1
102885,2024-02-14,2024-02-14,128.4011,-0.004607912679124304,1
102885,2024-02-15,2024-02-15,128.6399,0.0018597971512706035,1
102885,2024-02-16,2024-02-16,128.2382,-0.0031226703378967047,1
102885,2024-02-17,2024-02-17,128.2382,0.0,0
102885,2024-02-18,2024-02-18,128.2382,0.0,0
102885,2024-02-19,2024-02-19,127.7928,-0.003473224047124801,1
102885,2024-02-20,2024-02-20,127.5545,-0.00186473729349379,1
102885,2024-02-21,2024-02-21,129.1971,0.012877632698180097,1
102885,2024-02-22,2024-02-22,131.5747,0.018402889848146753,1
102885,2024-02-23,2024-02-23,131.1576,-0.0031700623296120334,1
102885,2024-02-24,2024-02-24,131.1576,0.0,0
102885,2024-02-25,2024-02-25,131.1576,0.0,0
102885,2024-02-26,2024-02-26,131.587,0.0032739238900374446,1
102885,2024-02-27,2024-02-27,130.7509,-0.006353971136966341,1
102885,2024-02-28,2024-02-28,131.6434,0.006825956838538039,1
102885,2024-02-29,2024-02-29,131.1984,-0.003380344172210892,1
102885,2024-03-01,2024-03-01,130.5039,-0.0052935096769473056,1
102885,2024-03-02,2024-03-02,130.5039,0.0,0
102885,2024-03-03,2024-03-03,130.5039,0.0,0
102885,2024-03-04,2024-03-04,132.7292,0.01705159769171649,1
102885,2024-03-05,2024-03-05,131.3311,-0.010533477185125761,1
102885,2024-03-06,2024-03-06,128.7858,-0.019380786424540664,1
102885,2024-03-07,2024-03-07,129.63,0.006555070512432204,1
102885,2024-03-08,2024-03-08,129.307,-0.002491707166551005,1
102885,2024-03-09,2024-03-09,129.307,0.0,0
102885,2024-03-10,2024-03-10,129.307,0.0,0
102885,2024-03-11,2024-03-11,128.6911,-0.00476308320508545,1
102885,2024-03-12,2024-03-12,131.6703,0.023150008042514214,1
102885,2024-03-13,2024-03-13,132.5284,0.006517035352695322,1
102885,2024-03-14,2024-03-14,132.5332,3.621865200198471e-05,1
102885,2024-03-15,2024-03-15,131.8351,-0.005267359423902662,1
102885,2024-03-16,2024-03-16,131.8351,0.0,0
102885,2024-03-17,2024-03-17,131.8351,0.0,0
102885,2024-03-18,2024-03-18,132.3856,0.004175670970780976,1
102885,2024-03-19,2024-03-19,130.5875,-0.013582292938204787,1
102885,2024-03-20,2024-03-20,130.1039,-0.003703264094955472,1
102885,2024-03-21,2024-03-21,130.1315,0.00021213814497467176,1
102885,2024-03-22,2024-03-22,130.4264,0.0022661692211340956,1
102885,2024-03-23,2024-03-23,130.4264,0.0,0
102885,2024-03-24,2024-03-24,130.4264,0.0,0
102885,2024-03-25,2024-03-25,130.3416,-0.0006501751179208703,1
102885,2024-03-26,2024-03-26,129.6707,-0.005147243857678507,1
102885,2024-03-27,2024-03-27,130.7194,0.008087409106297683,1
102885,2024-03-28,2024-03-28,129.0298,-0.012925395924400007,1
102885,2024-03-29,2024-03-29,128.8029,-0.0017585084995869193,1
102885,2024-03-30,2024-03-30,128.8029,0.0,0
102885,2024-03-31,2024-03-31,128.8029,0.0,0
102885,2024-04-01,2024-04-01,128.3239,-0.0037188603672742016,1
102885,2024-04-02,2024-04-02,129.4584,0.008840909604524105,1
102885,2024-04-03,2024-04-03,129.0394,-0.0032365609338599333,1
102885,2024-04-04,2024-04-04,129.5695,0.004108047619564292,1
102885,2024-04-05,2024-04-05,129.9904,0.0032484496737270607,1
102885,2024-04-06,2024-04-06,129.9904,0.0,0
102885,2024-04-07,2024-04-07,129.9904,0.0,0
102885,2024-04-08,2024-04-08,128.1176,-0.014407217763773184,1
102885,2024-04-09,2024-04-09,128.1148,-2.1854920791541943e-05,1
102885,2024-04-10,2024-04-10,126.3646,-0.013661185124591468,1
102885,2024-04-11,2024-04-11,126.794,0.0033981035828072326,1
102885,2024-04-12,2024-04-12,126.103,-0.005449784690127357,1
102885,2024-04-13,2024-04-13,126.103,0.0,0
102885,2024-04-14,2024-04-14,126.103,0.0,0
102885,2024-04-15,2024-04-15,127.4001,0.01028603601817557,1
102885,2024-04-16,2024-04-16,127.2773,-0.0009638924930199799,1
102885,2024-04-17,2024-04-17,126.5425,-0.00577322114784018,1
102885,2024-04-18,2024-04-18,127.8579,0.01039492660568575,1
102885,2024-04-19,2024-04-19,127.0138,-0.006601860346525323,1
102885,2024-04-20,2024-04-20,127.0138,0.0,0
102885,2024-04-21,2024-04-21,127.0138,0.0,0
102885,2024-04-22,2024-04-22,128.0138,0.007873160239281196,1
102885,2024-04-23,2024-04-23,128.5712,0.004354218060865334,1
102885,2024-04-24,2024-04-24,128.2531,-0.002474115509538799,1
102885,2024-04-25,2024-04-25,126.9231,-0.01037011970860735,1
102885,2024-04-26,2024-04-26,128.2864,0.010741149562215169,1
102885,2024-04-27,2024-04-27,128.2864,0.0,0
102885,2024-04-28,2024-04-28,128.2864,0.0,0
102885,2024-04-29,2024-04-29,128.8797,0.004624808241559641,1
102885,2024-04-30,2024-04-30,128.1337,-0.005788343703469256,1
102885,2024-05-01,2024-05-01,128.4568,0.0025215848757975667,1
102885,2024-05-02,2024-05-02,129.5865,0.008794396248388736,1
102885,2024-05-03,2024-05-03,129.7723,0.0014337913285720205,1
102885,2024-05-04,2024-05-04,129.7723,0.0,0
102885,2024-05-05,2024-05-05,129.7723,0.0,0
102885,2024-05-06,2024-05-06,130.093,0.002471251569094335,1
102885,2024-05-07,2024-05-07,131.2648,0.009007402396747022,1
102885,2024-05-08,2024-05-08,132.9964,0.013191655340959452,1
102885,2024-05-09,2024-05-09,132.9347,-0.0004639223317323138,1
102885,2024-05-10,2024-05-10,131.5545,-0.010382541202560325,1
102885,2024-05-11,2024-05-11,131.5545,0.0,0
102885,2024-05-12,2024-05-12,131.5545,0.0,0
102885,2024-05-13,2024-05-13,130.2259,-0.010099236438130155,1
102885,2024-05-14,2024-05-14,129.5579,-0.005129547962425374,1
102885,2024-05-15,2024-05-15,128.6361,-0.007114965586814792,1
102885,2024-05-16,2024-05-16,126.9413,-0.013175150676987268,1
102885,2024-05-17,2024-05-17,128.9434,0.015771856755839142,1
102885,2024-05-18,2024-05-18,128.9434,0.0,0
102885,2024-05-19,2024-05-19,128.9434,0.0,0
102885,2024-05-20,2024-05-20,129.569,0.0048517411515438535,1
102885,2024-05-21,2024-05-21,129.081,-0.0037663329963185666,1
102885,2024-05-22,2024-05-22,129.1132,0.00024945576808366177,1
102885,2024-05-23,2024-05-23,127.3038,-0.014014058980801436,1
102885,2024-05-24,2024-05-24,128.5824,0.010043690761784019,1
102885,2024-05-25,2024-05-25,128.5824,0.0,0
102885,2024-05-26,2024-05-26,128.5824,0.0,0
102885,2024-05-27,2024-05-27,126.6111,-0.015331025085859484,1
102885,2024-05-28,2024-05-28,127.2066,0.0047033790876156445,1
102885,2024-05-29,2024-05-29,125.3705,-0.014433999493736915,1
102885,2024-05-30,2024-05-30,125.0106,-0.002870691271072645,1
102885,2024-05-31,2024-05-31,126.3545,0.010750288375545702,1
102885,2024-06-01,2024-06-01,126.3545,0.0,0
102885,2024-06-02,2024-06-02,126.3545,0.0,0
102885,2024-06-03,2024-06-03,124.7393,-0.012783082517836775,1
102885,2024-06-04,2024-06-04,124.6518,-0.0007014629711726839,1
102885,2024-06-05,2024-06-05,125.3589,0.005672601599014282,1
102885,2024-06-06,2024-06-06,125.9013,0.004326776957998213,1
102885,2024-06-07,2024-06-07,126.0387,0.001091331066478185,1
102885,2024-06-08,2024-06-08,126.0387,0.0,0
102885,2024-06-09,2024-06-09,126.0387,0.0,0
102885,2024-06-10,2024-06-10,126.6167,0.00458589306300361,1
102885,2024-06-11,2024-06-11,126.05,-0.004475712919385866,1
102885,2024-06-12,2024-06-12,128.127,0.016477588258627662,1
102885,2024-06-13,2024-06-13,126.5134,-0.012593754634074084,1
102885,2024-06-14,2024-06-14,127.789,0.010082726414751386,1
102885,2024-06-15,2024-06-15,127.789,0.0,0
102885,2024-06-16,2024-06-16,127.789,0.0,0
102885,2024-06-17,2024-06-17,128.0535,0.0020698182159655243,1
102885,2024-06-18,2024-06-18,128.7687,0.0055851655753258456,1
102885,2024-06-19,2024-06-19,129.6762,0.007047520088344417,1
102885,2024-06-20,2024-06-20,130.3348,0.00507880397482352,1
102885,2024-06-21,2024-06-21,129.5389,-0.006106580897810798,1
102885,2024-06-22,2024-06-22,129.5389,0.0,0
102885,2024-06-23,2024-06-23,129.5389,0.0,0
102885,2024-06-24,2024-06-24,129.3022,-0.00182725034719311,1
102885,2024-06-25,2024-06-25,127.8402,-0.011306845513842756,1
102885,2024-06-26,2024-06-26,127.5939,-0.0019266240196744722,1
102885,2024-06-27,2024-06-27,127.9973,0.00316159314826181,1
102885,2024-06-28,2024-06-28,128.7017,0.0055032410839914725,1
102885,2024-06-29,2024-06-29,128.7017,0.0,0
102885,2024-06-30,2024-06-30,128.7017,0.0,0
102885,2024-07-01,2024-07-01,129.1815,0.00372800048484212,1
102885,2024-07-02,2024-07-02,127.4038,-0.013761258384521025,1
102885,2024-07-03,2024-07-03,126.8841,-0.004079156194713218,1
102885,2024-07-04,2024-07-04,126.2629,-0.004895806487968168,1
102885,2024-07-05,2024-07-05,124.9799,-0.010161337970219342,1
102885,2024-07-06,2024-07-06,124.9799,0.0,0
