amfi_code,nav_date,rolling_sharpe_90d
120503,2022-12-26,0.25286892328202687
120503,2022-12-27,0.13485125065303774
120503,2022-12-28,0.4894522389663301
120503,2022-12-29,0.5691117757401003
120503,2022-12-30,0.8790661859949739
120503,2023-01-02,1.1574894928977097
120503,2023-01-03,1.2842608370802127
120503,2023-01-04,1.2121059799002447
120503,2023-01-05,0.9062875556288216
120503,2023-01-06,1.2519598373492915
120503,2023-01-09,1.5065502110440276
120503,2023-01-10,1.4722448772538073
120503,2023-01-11,1.3544728458765531
120503,2023-01-12,1.5471390473064548
120503,2023-01-13,1.5245517212853454
120503,2023-01-16,1.3530426307440064
120503,2023-01-17,1.5167838186878662
120503,2023-01-18,1.3115488949887484
120503,2023-01-19,1.375143517217451
120503,2023-01-20,1.3932805292062258
120503,2023-01-23,1.1975340105381798
120503,2023-01-24,0.7738094053875443
120503,2023-01-25,1.2667998123614088
120503,2023-01-26,1.2592627299013046
120503,2023-01-27,0.8946105137599852
120503,2023-01-30,0.9807598680894187
120503,2023-01-31,0.5780938006836253
120503,2023-02-01,-0.001319848273621195
120503,2023-02-02,0.003507612375306873
120503,2023-02-03,-0.10521787132021475
120503,2023-02-06,0.10992936372699558
120503,2023-02-07,0.1053084854442941
120503,2023-02-08,0.51296471804147
120503,2023-02-09,0.7099474161962188
120503,2023-02-10,1.085480398107198
120503,2023-02-13,0.7054788088261223
120503,2023-02-14,0.8488622430187175
120503,2023-02-15,1.401486095483067
120503,2023-02-16,1.1529866369341646
120503,2023-02-17,1.2836884178580978
120503,2023-02-20,1.061929399517578
120503,2023-02-21,0.8614798254682186
120503,2023-02-22,0.6280173075020475
120503,2023-02-23,0.7243003609936618
120503,2023-02-24,0.48835231338303176
120503,2023-02-27,0.1584470774545905
120503,2023-02-28,0.15675620104705276
120503,2023-03-01,-0.12314402634834246
120503,2023-03-02,-0.24771393811300244
120503,2023-03-03,-0.3355503343914916
120503,2023-03-06,-0.1510798422869507
120503,2023-03-07,-0.4535385392398175
120503,2023-03-08,-0.29279990389617544
120503,2023-03-09,0.034850333522807614
120503,2023-03-10,-0.11703090834850449
120503,2023-03-13,-0.21854660198246523
120503,2023-03-14,-0.2599309784872222
120503,2023-03-15,-0.24721346305249275
120503,2023-03-16,0.24326539855233958
120503,2023-03-17,0.10870973899058282
120503,2023-03-20,0.3491689153721109
120503,2023-03-21,0.41037961487184366
120503,2023-03-22,0.25113117115498185
120503,2023-03-23,0.35871887123868185
120503,2023-03-24,0.3810629772456694
120503,2023-03-27,0.46605971640363325
120503,2023-03-28,-0.2124833012635368
120503,2023-03-29,-0.25124345072620924
120503,2023-03-30,0.004857991365045604
120503,2023-03-31,-0.05543637539205118
120503,2023-04-03,0.10940598584266706
120503,2023-04-04,0.4587180799365339
120503,2023-04-05,0.12077164808620561
120503,2023-04-06,0.1929078595745958
120503,2023-04-07,0.19083028522534068
120503,2023-04-10,0.0965763096246767
120503,2023-04-11,0.008506625856844531
120503,2023-04-12,0.10421948831072542
120503,2023-04-13,-0.15416956341603635
120503,2023-04-14,-0.5532754905874139
120503,2023-04-17,-0.6572442101168028
120503,2023-04-18,-0.7348705774106469
120503,2023-04-19,-0.16270974131125668
120503,2023-04-20,0.12463903621442662
120503,2023-04-21,0.4435462300398649
120503,2023-04-24,0.4349268615660831
120503,2023-04-25,-0.01051625560484546
120503,2023-04-26,0.2993596332229738
120503,2023-04-27,0.25077245391849373
120503,2023-04-28,0.37390897258462635
120503,2023-05-01,0.12761423512837397
120503,2023-05-02,0.2999612786662785
120503,2023-05-03,-0.2617097810188495
120503,2023-05-04,-0.7369039819038256
120503,2023-05-05,-0.8195566620769993
120503,2023-05-08,-0.7459200737762771
120503,2023-05-09,-0.8701957318116502
120503,2023-05-10,-0.3361256458090626
120503,2023-05-11,-0.2715260417485442
120503,2023-05-12,-0.36048128142987945
120503,2023-05-15,-0.8877476720917257
120503,2023-05-16,-0.8964444066199384
120503,2023-05-17,-0.529757854874291
120503,2023-05-18,-0.5998716931476776
120503,2023-05-19,-0.4069000679760062
120503,2023-05-22,0.007299441004209111
120503,2023-05-23,-0.3070887776022704
120503,2023-05-24,-0.29896988731891777
120503,2023-05-25,-0.08442024727137058
120503,2023-05-26,-0.3519165988318351
120503,2023-05-29,-0.432743399529871
120503,2023-05-30,-0.19225374467108142
120503,2023-05-31,-0.5629796788778025
120503,2023-06-01,-0.44220626684963366
120503,2023-06-02,-0.21504042119435443
120503,2023-06-05,0.09537019276294542
120503,2023-06-06,0.1679145782018681
120503,2023-06-07,0.5655451618989535
120503,2023-06-08,0.4901316520943425
120503,2023-06-09,0.6309445818694123
120503,2023-06-12,0.3167137250474892
120503,2023-06-13,0.39814939012705053
120503,2023-06-14,0.14926379263991674
120503,2023-06-15,-0.08474151300433695
120503,2023-06-16,-0.3190935256317914
120503,2023-06-19,-0.027562761118273427
120503,2023-06-20,-0.36940004169828117
120503,2023-06-21,-0.7357823343345025
120503,2023-06-22,-0.7241574220958544
120503,2023-06-23,-0.9788516023946847
120503,2023-06-26,-0.7265813607266188
120503,2023-06-27,-0.4069818652474658
120503,2023-06-28,-0.32880452277195565
120503,2023-06-29,-0.7182973534776477
120503,2023-06-30,-0.5720738262839299
120503,2023-07-03,-0.6437847430561179
120503,2023-07-04,-0.23178803288597172
120503,2023-07-05,-0.30799410891578793
120503,2023-07-06,-0.2763154432114881
120503,2023-07-07,-0.3651294497298296
120503,2023-07-10,-0.30473561320974396
120503,2023-07-11,-0.09569138205855401
120503,2023-07-12,-0.08300388935789603
120503,2023-07-13,-0.6225124426354047
120503,2023-07-14,-0.5882121054686034
120503,2023-07-17,-0.3085167071945684
120503,2023-07-18,-0.3069585625727905
120503,2023-07-19,-0.6671924224931123
120503,2023-07-20,-1.1625423268049362
120503,2023-07-21,-1.3370639616784574
120503,2023-07-24,-0.932224265521988
120503,2023-07-25,-0.9996490976704201
120503,2023-07-26,-1.3857362657361223
120503,2023-07-27,-1.5298773947118711
120503,2023-07-28,-1.665832153453323
120503,2023-07-31,-1.5209706114013808
120503,2023-08-01,-1.505270259909431
120503,2023-08-02,-1.6690715828269398
120503,2023-08-03,-2.04699954662012
120503,2023-08-04,-2.0447097716719744
120503,2023-08-07,-2.159529387018098
120503,2023-08-08,-2.3676024254135224
120503,2023-08-09,-2.1941228732928098
120503,2023-08-10,-1.9324690855881068
120503,2023-08-11,-2.047829852708646
120503,2023-08-14,-1.804309174379502
120503,2023-08-15,-1.6322956006643679
120503,2023-08-16,-1.690883757883172
120503,2023-08-17,-1.5259093843081901
120503,2023-08-18,-1.3624644130909644
120503,2023-08-21,-1.3518888005206877
120503,2023-08-22,-0.8407868746221133
120503,2023-08-23,-0.848763679275553
120503,2023-08-24,-1.337436742046498
120503,2023-08-25,-1.5081855214108253
120503,2023-08-28,-1.7164199170315972
120503,2023-08-29,-1.0906048927080005
120503,2023-08-30,-1.3089816778651866
120503,2023-08-31,-1.0409425397545924
120503,2023-09-01,-1.1219497153779308
120503,2023-09-04,-1.0537379730030898
120503,2023-09-05,-1.101230165809534
120503,2023-09-06,-0.9749539387807656
120503,2023-09-07,-0.6961614674581553
120503,2023-09-08,-0.33368901352543306
120503,2023-09-11,-0.2361951784337935
120503,2023-09-12,-0.11744922017973036
120503,2023-09-13,-0.20110947266554177
120503,2023-09-14,-0.19696057811591167
120503,2023-09-15,0.2766184209233396
120503,2023-09-18,0.7228855660271589
120503,2023-09-19,0.8735514426901649
120503,2023-09-20,0.41041836700130996
120503,2023-09-21,0.32975466896116407
120503,2023-09-22,0.10351407397525537
120503,2023-09-25,0.2581948922518344
120503,2023-09-26,-0.015412381241960866
120503,2023-09-27,-0.19609035484733775
120503,2023-09-28,-0.977274818705942
120503,2023-09-29,-1.0863083189234353
120503,2023-10-02,-0.982941115845203
120503,2023-10-03,-0.724580622239298
120503,2023-10-04,-0.29105169002248626
120503,2023-10-05,-0.4921618541553469
120503,2023-10-06,-0.3832603555413364
120503,2023-10-09,-0.6816263506816297
120503,2023-10-10,-0.6412152054846411
120503,2023-10-11,-0.9167394806366358
120503,2023-10-12,-0.9378485995913892
120503,2023-10-13,-1.016241387699006
120503,2023-10-16,-0.7541286579135441
120503,2023-10-17,-0.7063643873216328
120503,2023-10-18,-0.3754486665238087
120503,2023-10-19,-0.3604506293643832
120503,2023-10-20,-0.69112206776203
120503,2023-10-23,-0.6608969407396903
120503,2023-10-24,-0.8381861557251794
120503,2023-10-25,-0.9392117274217375
120503,2023-10-26,-1.0832624747888986
120503,2023-10-27,-1.196977514156131
120503,2023-10-30,-1.5409568011607713
120503,2023-10-31,-1.4871245662412473
120503,2023-11-01,-1.6468648557133354
120503,2023-11-02,-1.557802205651028
120503,2023-11-03,-1.0501940065725182
120503,2023-11-06,-1.194747699256999
120503,2023-11-07,-1.5952368966250388
120503,2023-11-08,-1.808883994754744
120503,2023-11-09,-1.812311566757154
120503,2023-11-10,-1.6462287001040272
120503,2023-11-13,-1.489539264238409
120503,2023-11-14,-1.4258212131953756
120503,2023-11-15,-1.3250492725911682
120503,2023-11-16,-0.6480661557319232
120503,2023-11-17,-0.5394279049904656
120503,2023-11-20,-0.7150178010121024
120503,2023-11-21,-0.7445605024612427
120503,2023-11-22,-0.4756248347225793
120503,2023-11-23,-0.4711405379278481
120503,2023-11-24,-0.3637944003593526
120503,2023-11-27,-0.97145250508389
120503,2023-11-28,-1.07100435938372
120503,2023-11-29,-0.6601616430332985
120503,2023-11-30,-0.5673740805698378
120503,2023-12-01,-0.7072179910978263
120503,2023-12-04,-0.5556593480579248
120503,2023-12-05,-0.6389219825026012
120503,2023-12-06,-0.6690083555714395
120503,2023-12-07,-0.564144899049061
120503,2023-12-08,-0.39054154330057456
120503,2023-12-11,-0.40316624610609153
120503,2023-12-12,-0.42967230692148844
120503,2023-12-13,-0.5711734425966943
120503,2023-12-14,-0.7222785833313725
120503,2023-12-15,-0.7082512060508639
120503,2023-12-18,-0.9211709379621776
120503,2023-12-19,-0.842063210558953
120503,2023-12-20,-0.9648848068846823
120503,2023-12-21,-0.7307739440236453
120503,2023-12-22,-0.6496666959845017
120503,2023-12-25,-0.7432995583081732
120503,2023-12-26,-1.065559887278961
120503,2023-12-27,-1.231666863941026
120503,2023-12-28,-1.0266787111588427
120503,2023-12-29,-0.8590163210461224
120503,2024-01-01,-0.8755570299979051
120503,2024-01-02,-1.1751943048562268
120503,2024-01-03,-1.015545494157376
120503,2024-01-04,-0.9706359289747218
120503,2024-01-05,-0.7433178316637333
120503,2024-01-08,-0.7044385736827397
120503,2024-01-09,-1.0193442888695876
120503,2024-01-10,-0.5020322034240285
120503,2024-01-11,-0.6188093493716154
120503,2024-01-12,-0.7396678816843022
120503,2024-01-15,-0.8323908340892422
120503,2024-01-16,-1.1463961017686497
120503,2024-01-17,-1.2983643405952798
120503,2024-01-18,-1.387608520088116
120503,2024-01-19,-1.523297741881414
120503,2024-01-22,-1.6445298977215708
120503,2024-01-23,-1.7862958076092015
120503,2024-01-24,-1.901498407704296
120503,2024-01-25,-1.4649233649269096
120503,2024-01-26,-1.446076997868127
120503,2024-01-29,-1.6114285147185894
120503,2024-01-30,-1.2561721136306803
120503,2024-01-31,-1.2065326763812276
120503,2024-02-01,-0.6064448002596545
120503,2024-02-02,-0.1730403372141432
120503,2024-02-05,-0.047387805776611544
120503,2024-02-06,-0.1737065917876177
120503,2024-02-07,-0.18534801682866783
120503,2024-02-08,0.13111168250221913
120503,2024-02-09,-0.13115828682468067
120503,2024-02-12,0.0508110477271463
120503,2024-02-13,0.23300618334964313
120503,2024-02-14,0.6204333551131374
120503,2024-02-15,0.6778523158906276
120503,2024-02-16,0.7917967315510815
120503,2024-02-19,0.824549766268066
120503,2024-02-20,0.5732182942536574
120503,2024-02-21,0.5814291323207897
120503,2024-02-22,0.5146668002499427
120503,2024-02-23,1.0542213465888028
120503,2024-02-26,0.905510741518708
120503,2024-02-27,0.928592617190124
120503,2024-02-28,0.9948945191721871
120503,2024-02-29,1.1805606759913143
120503,2024-03-01,1.417847123527273
120503,2024-03-04,1.7081271202339656
120503,2024-03-05,1.7332412764635803
120503,2024-03-06,1.9468763580130186
120503,2024-03-07,1.971163110125151
120503,2024-03-08,1.8629033838853972
120503,2024-03-11,2.2586427507359303
120503,2024-03-12,2.4572807630150364
120503,2024-03-13,3.1105632428971868
120503,2024-03-14,2.832004706190492
120503,2024-03-15,2.4929745640814116
120503,2024-03-18,2.44639897439724
120503,2024-03-19,2.429427359686415
120503,2024-03-20,2.351393087719914
120503,2024-03-21,2.236003539685252
120503,2024-03-22,2.074108744133328
120503,2024-03-25,2.4112619225024834
120503,2024-03-26,2.7605282922680674
120503,2024-03-27,2.669555005193875
120503,2024-03-28,2.8687595074783143
120503,2024-03-29,2.6027937553563114
120503,2024-04-01,3.1426657974311065
120503,2024-04-02,3.3066064384608946
120503,2024-04-03,3.250983214346741
120503,2024-04-04,3.4909968331736043
120503,2024-04-05,3.2042746792082535
120503,2024-04-08,3.1083370454405808
120503,2024-04-09,3.260546312608238
120503,2024-04-10,3.3283740626487037
120503,2024-04-11,3.2711028051343964
120503,2024-04-12,3.3930043520198807
120503,2024-04-15,3.402306782744936
120503,2024-04-16,3.518383632533459
120503,2024-04-17,3.3955871525224164
120503,2024-04-18,3.6048894924438573
120503,2024-04-19,3.7241058802370515
120503,2024-04-22,3.4652953892863945
120503,2024-04-23,3.1236042193528766
120503,2024-04-24,3.229318252426183
120503,2024-04-25,3.2709369404638533
120503,2024-04-26,3.3542436041396497
120503,2024-04-29,3.205343908423436
120503,2024-04-30,3.0644745081243356
120503,2024-05-01,3.5249685541662243
120503,2024-05-02,3.431301448087005
120503,2024-05-03,3.3258588739640933
120503,2024-05-06,3.5385110965436275
120503,2024-05-07,3.577567151959949
120503,2024-05-08,3.385488078102484
120503,2024-05-09,3.2809870838301696
120503,2024-05-10,3.046746168107593
120503,2024-05-13,3.0855863947071462
120503,2024-05-14,3.3619889759873827
120503,2024-05-15,3.0925465768923113
120503,2024-05-16,3.2526775986191905
120503,2024-05-17,2.896944319008394
120503,2024-05-20,2.9869975667788236
120503,2024-05-21,3.2390057674490786
120503,2024-05-22,3.321906081272056
120503,2024-05-23,3.2730035584114052
120503,2024-05-24,3.2094019255147788
120503,2024-05-27,3.2342989383140393
120503,2024-05-28,3.261628337511009
120503,2024-05-29,4.055568215234563
120503,2024-05-30,3.9826782573465827
120503,2024-05-31,4.13314750829662
120503,2024-06-03,4.373043404429559
120503,2024-06-04,4.462301943762085
120503,2024-06-05,4.218896961535507
120503,2024-06-06,4.138783688581394
120503,2024-06-07,3.7688342087637854
120503,2024-06-10,3.805310518028782
120503,2024-06-11,3.6643461516501246
120503,2024-06-12,3.6113844598959055
120503,2024-06-13,3.1971000430945713
120503,2024-06-14,3.492423244501708
120503,2024-06-17,3.00804097223164
120503,2024-06-18,2.5379107810497117
120503,2024-06-19,2.405925494526419
120503,2024-06-20,2.8419581808330876
120503,2024-06-21,2.8011852878783206
120503,2024-06-24,2.8892227552153282
120503,2024-06-25,3.424786218957154
120503,2024-06-26,3.3047272706192423
120503,2024-06-27,3.2374862636014767
120503,2024-06-28,2.917089610267625
120503,2024-07-01,2.4925633368602425
120503,2024-07-02,2.741423754740042
120503,2024-07-03,3.0899450043961645
120503,2024-07-04,2.7886169591966716
120503,2024-07-05,2.7933620893841717
120503,2024-07-08,2.5519667345550685
120503,2024-07-09,2.505284839209268
120503,2024-07-10,2.7093730201539272
120503,2024-07-11,2.47339695834068
120503,2024-07-12,2.243625114774999
120503,2024-07-15,2.0217091297639107
120503,2024-07-16,2.0027841023944237
120503,2024-07-17,1.9913265802190374
120503,2024-07-18,2.344048437184236
120503,2024-07-19,2.858593042079724
120503,2024-07-22,2.8969358864580346
120503,2024-07-23,2.746946922933682
120503,2024-07-24,2.642138650924437
120503,2024-07-25,2.329284338498736
120503,2024-07-26,2.2031369313026987
120503,2024-07-29,2.3843397396285058
120503,2024-07-30,2.4381257581382787
120503,2024-07-31,2.1417930689259563
120503,2024-08-01,2.042917603907837
120503,2024-08-02,1.7893809426988887
120503,2024-08-05,1.4502057996251545
120503,2024-08-06,0.8998826349666096
120503,2024-08-07,0.6371251672304485
120503,2024-08-08,0.12215107224700777
120503,2024-08-09,0.580211245867577
120503,2024-08-12,0.4689858230357414
120503,2024-08-13,0.7843976434880034
120503,2024-08-14,0.7655364304301409
120503,2024-08-15,0.5512189760125
120503,2024-08-16,0.5234005080347466
120503,2024-08-19,0.8302316924814443
120503,2024-08-20,0.6610927178381388
120503,2024-08-21,0.6949299127953263
120503,2024-08-22,0.2900708809462637
120503,2024-08-23,0.09023534816655542
120503,2024-08-26,0.4839851180021189
120503,2024-08-27,0.8588383680353109
120503,2024-08-28,0.9361658237449599
120503,2024-08-29,0.8800990812140541
120503,2024-08-30,0.9248586808347549
120503,2024-09-02,1.2498768896734571
120503,2024-09-03,1.1481868493545815
120503,2024-09-04,0.8164102515223566
120503,2024-09-05,0.6268460245390896
120503,2024-09-06,0.694143799284719
120503,2024-09-09,0.6633960824624098
120503,2024-09-10,0.8305623429408221
120503,2024-09-11,0.6618527567755924
120503,2024-09-12,0.6579353591846943
120503,2024-09-13,0.989740308790698
120503,2024-09-16,0.9968098107917406
120503,2024-09-17,1.1170005814108206
120503,2024-09-18,1.1360174245780785
120503,2024-09-19,1.511199734616417
120503,2024-09-20,1.457542922351342
120503,2024-09-23,1.0207464199584313
120503,2024-09-24,1.03420372762324
120503,2024-09-25,0.574137851610869
120503,2024-09-26,0.842514210117494
120503,2024-09-27,0.896579423145795
120503,2024-09-30,0.9281672408865508
120503,2024-10-01,0.8861305954580492
120503,2024-10-02,0.7368064561673735
120503,2024-10-03,0.5417411364357324
120503,2024-10-04,0.6585156440077606
120503,2024-10-07,0.4142777924433188
120503,2024-10-08,0.3258390943722553
120503,2024-10-09,0.6885499913909537
120503,2024-10-10,0.7023719434731966
120503,2024-10-11,0.6607873496184609
120503,2024-10-14,0.818503984725009
120503,2024-10-15,0.5762723871743044
120503,2024-10-16,0.5465490827651264
120503,2024-10-17,0.8817430592505459
120503,2024-10-18,0.5769862083684199
120503,2024-10-21,0.8444519697986743
120503,2024-10-22,1.1484198086892408
120503,2024-10-23,0.9225199312283349
120503,2024-10-24,0.6273390986306431
120503,2024-10-25,0.6636418287284942
120503,2024-10-28,0.4341006439105722
120503,2024-10-29,0.6466631277026977
120503,2024-10-30,0.36413340515628795
120503,2024-10-31,0.597542574622506
120503,2024-11-01,0.7255658010413993
120503,2024-11-04,0.9439376009923661
120503,2024-11-05,1.0114077506374677
120503,2024-11-06,0.918934434454839
120503,2024-11-07,1.3000739718867234
120503,2024-11-08,1.4444338566184474
120503,2024-11-11,2.072924711290027
120503,2024-11-12,2.098019671198382
120503,2024-11-13,1.855688398923718
120503,2024-11-14,2.0552242372718506
120503,2024-11-15,1.977221194411744
120503,2024-11-18,2.207870191376212
120503,2024-11-19,1.8425982000340981
120503,2024-11-20,2.1563656491052163
120503,2024-11-21,2.2854062505454436
120503,2024-11-22,1.7312442109654391
120503,2024-11-25,1.4996676934234205
120503,2024-11-26,1.7519869249049855
120503,2024-11-27,1.952746751471247
120503,2024-11-28,1.7393050923773181
120503,2024-11-29,1.8404204843484981
120503,2024-12-02,1.1149355622441892
120503,2024-12-03,1.0388256260451092
120503,2024-12-04,1.5855910340743298
120503,2024-12-05,1.5840086007680036
120503,2024-12-06,1.6677474071023208
120503,2024-12-09,1.7502545603306168
120503,2024-12-10,2.023656539720011
120503,2024-12-11,2.293023895270875
120503,2024-12-12,2.4249543045684896
120503,2024-12-13,2.2126374542725062
120503,2024-12-16,1.816983218878485
120503,2024-12-17,1.7945319064086809
120503,2024-12-18,1.7846331701941782
120503,2024-12-19,1.8249387264733095
120503,2024-12-20,1.7714350568528285
120503,2024-12-23,1.637892398057286
120503,2024-12-24,1.529127394398119
120503,2024-12-25,1.6520080565414894
120503,2024-12-26,1.9719540776800244
120503,2024-12-27,1.9128192821901888
120503,2024-12-30,2.153337623787131
120503,2024-12-31,1.8926770376372126
120503,2025-01-01,1.9582964539533276
120503,2025-01-02,1.9534237451525707
120503,2025-01-03,1.8097586978431077
120503,2025-01-06,1.8262825064860917
120503,2025-01-07,1.9883476560458408
120503,2025-01-08,1.693045086210047
120503,2025-01-09,1.7876590277647688
120503,2025-01-10,1.6752324999625028
120503,2025-01-13,1.5373676954263809
120503,2025-01-14,1.029549045173168
120503,2025-01-15,1.454207441126271
120503,2025-01-16,1.6304061404219907
120503,2025-01-17,1.5531882212445773
120503,2025-01-20,1.6334866578065976
120503,2025-01-21,1.4347331117197584
120503,2025-01-22,1.2236299115729556
120503,2025-01-23,0.8714025611586116
120503,2025-01-24,1.1744818868930689
120503,2025-01-27,1.4681932257480916
120503,2025-01-28,1.4556695846708105
120503,2025-01-29,2.098246013305302
120503,2025-01-30,1.9635886623713414
120503,2025-01-31,1.5975894287316568
120503,2025-02-03,1.550447241978138
120503,2025-02-04,1.7381106655800294
120503,2025-02-05,1.9289235017463238
120503,2025-02-06,2.0159801832737854
120503,2025-02-07,2.291931639281466
120503,2025-02-10,2.453539868448663
120503,2025-02-11,2.5598440160954445
120503,2025-02-12,2.2482544248217073
120503,2025-02-13,1.9265281311466966
120503,2025-02-14,1.9666563234026913
120503,2025-02-17,1.8771937684223248
120503,2025-02-18,2.4162688823261225
120503,2025-02-19,2.5033905279375075
120503,2025-02-20,2.533210272987409
120503,2025-02-21,2.6228691710782845
120503,2025-02-24,2.674005960406857
120503,2025-02-25,2.7179472987233892
120503,2025-02-26,2.483883358721189
120503,2025-02-27,2.423471490887985
120503,2025-02-28,2.602334955260436
120503,2025-03-03,2.74721252462376
120503,2025-03-04,2.1910698914716025
120503,2025-03-05,1.8571672619237267
120503,2025-03-06,1.6343917123399634
120503,2025-03-07,1.6894410911726
120503,2025-03-10,1.7266318352609338
120503,2025-03-11,1.7333187190002226
120503,2025-03-12,1.7105967473979085
120503,2025-03-13,1.6716059256135518
120503,2025-03-14,1.0008691148646098
120503,2025-03-17,0.3056574275893088
120503,2025-03-18,0.21100193256323163
120503,2025-03-19,0.421758206224886
120503,2025-03-20,0.42790752785901837
120503,2025-03-21,0.5534830084758927
120503,2025-03-24,0.3310175774657433
120503,2025-03-25,0.499816992764095
120503,2025-03-26,-0.03938957220688677
120503,2025-03-27,-0.05515673311494558
120503,2025-03-28,0.07991254472330554
120503,2025-03-31,0.35974539560524116
120503,2025-04-01,0.25104695370224867
120503,2025-04-02,0.0301668939738072
120503,2025-04-03,0.1420286687252118
120503,2025-04-04,-0.2336623429454055
120503,2025-04-07,-0.00025829398647714437
120503,2025-04-08,-0.04474019006455799
120503,2025-04-09,-0.6697359322887749
120503,2025-04-10,-0.6066720167358339
120503,2025-04-11,-0.16870246022924298
120503,2025-04-14,-0.09152883252759128
120503,2025-04-15,-0.07194149329011104
120503,2025-04-16,-0.17878543842927075
120503,2025-04-17,-0.11942509617547317
120503,2025-04-18,0.048887878362041316
120503,2025-04-21,0.7080178264627935
120503,2025-04-22,0.8520916402224337
120503,2025-04-23,0.9766984429892377
120503,2025-04-24,1.1119825398406
120503,2025-04-25,1.2119191689614521
120503,2025-04-28,0.7033634824801832
120503,2025-04-29,0.6965701273802875
120503,2025-04-30,0.7532849752613802
120503,2025-05-01,0.8365853304023408
120503,2025-05-02,1.1846932010596323
120503,2025-05-05,0.880793555565262
120503,2025-05-06,0.9334955752842634
120503,2025-05-07,0.9119531574134192
120503,2025-05-08,0.5865578742185108
120503,2025-05-09,0.45267890413039635
120503,2025-05-12,0.35124249217586123
120503,2025-05-13,0.337666114907557
120503,2025-05-14,0.26011112094261885
120503,2025-05-15,0.406421132141863
120503,2025-05-16,0.663204387005006
120503,2025-05-19,0.735391686305541
120503,2025-05-20,1.389777139909769
120503,2025-05-21,1.0646504662061014
120503,2025-05-22,0.7150271116079882
120503,2025-05-23,0.4626197186194114
120503,2025-05-26,0.21314629583858383
120503,2025-05-27,0.21613597314928712
120503,2025-05-28,0.0720004172509559
120503,2025-05-29,0.11512631923789973
120503,2025-05-30,-0.023538563319879913
120503,2025-06-02,0.16333436363227727
120503,2025-06-03,0.5720525433986807
120503,2025-06-04,0.5790052299532029
120503,2025-06-05,0.3664300644456356
120503,2025-06-06,0.392346421405756
120503,2025-06-09,0.4867845406160349
120503,2025-06-10,0.6764525760462642
120503,2025-06-11,0.4647222712029117
120503,2025-06-12,0.1302037801495973
120503,2025-06-13,-0.30222225328316243
120503,2025-06-16,-0.4683967870496277
120503,2025-06-17,-0.4218961977364355
120503,2025-06-18,-0.3070864098980686
120503,2025-06-19,0.05718747839065383
120503,2025-06-20,-0.278210305133709
120503,2025-06-23,-0.3963789612682368
120503,2025-06-24,-0.5815140133998641
120503,2025-06-25,-0.8079139811621106
120503,2025-06-26,-1.1815009832525167
120503,2025-06-27,-1.4498653663235141
120503,2025-06-30,-1.2563585292406165
120503,2025-07-01,-1.5354336566151143
120503,2025-07-02,-1.1648175951325133
120503,2025-07-03,-0.9774901867900347
120503,2025-07-04,-0.8666708284805119
120503,2025-07-07,-0.944408432224446
120503,2025-07-08,-0.8320895400523058
120503,2025-07-09,-0.3780099835741448
120503,2025-07-10,-0.06749797483094491
120503,2025-07-11,-0.0857150563121217
120503,2025-07-14,-0.09865042504632535
120503,2025-07-15,-0.40272911490965096
120503,2025-07-16,-0.7127269063902566
120503,2025-07-17,-0.676040540893457
120503,2025-07-18,-0.32175569752995553
120503,2025-07-21,-0.19241851660008363
120503,2025-07-22,-0.2688629497867631
120503,2025-07-23,-0.3614832383547883
120503,2025-07-24,-0.49964783848725397
120503,2025-07-25,-0.6412760534378789
120503,2025-07-28,-0.3088578661131775
120503,2025-07-29,0.04055778218566696
120503,2025-07-30,-0.11844067290111546
120503,2025-07-31,-0.19949182656847986
120503,2025-08-01,-0.17376117730468651
120503,2025-08-04,-0.3764402383582955
120503,2025-08-05,-0.3576568901987482
120503,2025-08-06,-0.3882669938426848
120503,2025-08-07,-0.2264293561511551
120503,2025-08-08,0.1458540245165331
120503,2025-08-11,0.32042099589479606
120503,2025-08-12,0.2614717791219026
120503,2025-08-13,0.5981097098408021
120503,2025-08-14,0.3578048946390983
120503,2025-08-15,0.02240338274932703
120503,2025-08-18,0.2821557395262211
120503,2025-08-19,0.22737833484011294
120503,2025-08-20,0.00018940109553050659
120503,2025-08-21,0.16015892711749172
120503,2025-08-22,0.11280140335635876
120503,2025-08-25,-0.20953826161903502
120503,2025-08-26,-0.1260598523947582
120503,2025-08-27,-0.12078897157796331
120503,2025-08-28,-0.12756377138043024
120503,2025-08-29,-0.34531136828852665
120503,2025-09-01,-0.13051110121352114
120503,2025-09-02,0.08118718501011113
120503,2025-09-03,-0.08575077700835769
120503,2025-09-04,-0.549435152010874
120503,2025-09-05,-0.684508608095598
120503,2025-09-08,-1.0094452278387989
120503,2025-09-09,-0.5534652572610557
120503,2025-09-10,-0.8176575716320363
120503,2025-09-11,-0.6813044776421691
120503,2025-09-12,-0.4872636008833914
120503,2025-09-15,-0.5495107233792225
120503,2025-09-16,-0.6320194084313444
120503,2025-09-17,-0.23803668887541737
120503,2025-09-18,-0.041806661757168934
120503,2025-09-19,-0.042757196991496015
120503,2025-09-22,0.23406344766640533
120503,2025-09-23,-0.3839532914774026
120503,2025-09-24,-0.20298269063849728
120503,2025-09-25,-0.10922001974276363
120503,2025-09-26,0.026491803557606896
120503,2025-09-29,0.28881600435996463
120503,2025-09-30,0.3082746902247886
120503,2025-10-01,0.49205821621976525
120503,2025-10-02,0.6885524190797401
120503,2025-10-03,0.37860240229176073
120503,2025-10-06,0.1169122362396314
120503,2025-10-07,-0.3172628351961401
120503,2025-10-08,-0.7426483060542337
